CustomerID,CustomerAge,Gender,AnnualIncome,EducationLevel,MaritalStatus,HomeOwnership,ZipCode,Country,JoinDate,LoginsLast7Days,MonthlyLogins,QuarterlyLogins,LastLoginDate,FeaturesUsed,NPS,TotalSupportTickets,SupportTickets90Days,CancelAttempts,PlanName,SubscriptionStatus,MonthlyRevenue,AnnualRevenue,CustomerLifetimeValue,TotalOrders,OrdersLast30Days,AvgOrderValue,LastOrderDate,FailedPayments,DiscountUsageRate,CustomerStage,ChurnProbability,NextRenewalDate,OnboardingDone,OnboardingProgress,PlanUpgrades,PlanDowngrades,ReferralCount,EmailOpenRate,EmailClickRate,PushNotificationsEnabled,SMSOptIn,CommunityMember,ReviewsWritten,AvgRating
CUST_001114,47,Female,34291,Bachelor,married,Owner,00612,US,2023-04-30,0,3,14,2026-01-25,11,9,6,2,3,Professional,active,231.27,2775.24,3875.13,47,2,366.9,2026-02-03,0,0.3236,growing,0.4293,2027-01-30,True,0.6636,1,2,0,0.3166,0.1472,True,False,True,1,4.8
CUST_001115,26,Female,36057,hs_diploma,married,Owner,00602,US,2023-04-30,0,0,6,2025-11-20,1,6,16,2,0,Basic,active,81.62,979.44,825.59,5,0,226.12,2026-01-16,2,0.4747,mature,0.2206,2026-10-14,True,0.6084,0,0,1,0.0795,0.1797,True,False,False,4,3.0
CUST_001116,27,Female,40729,Graduate,divorced,Owner,00622,US,2023-05-29,0,3,9,2025-10-27,2,5,19,1,2,Enterprise,trial,498.39,5980.68,4568.19,28,5,85.71,2026-01-28,4,0.531,growing,0.4347,2026-10-28,True,0.9691,2,1,3,0.124,0.1557,True,True,False,4,3.6
CUST_001117,30,Male,39482,some college,married,Owner,00612,US,2024-10-20,0,3,12,2025-12-06,3,10,5,5,2,Professional,trial,488.85,5866.2,3123.64,5,3,245.44,2026-02-04,1,0.2774,growing,0.2702,2026-07-31,True,0.7939,0,0,1,0.3705,0.076,True,False,False,2,4.0
CUST_001118,35,Female,38624,hs or less,married,Owner,00602,US,2023-01-18,0,1,10,2025-11-08,3,10,1,2,1,Starter,cancelled,428.34,5140.08,14325.03,2,3,472.99,2026-01-29,0,0.1726,mature,0.1731,2026-04-19,True,0.7517,0,1,2,0.1364,0.1032,False,False,False,3,3.2
CUST_001119,31,Male,47568,hs_diploma,single,Owner,00612,US,2022-07-22,0,2,13,2026-01-26,4,5,8,0,3,Professional,active,365.15,4381.8,7365.66,39,4,217.03,2026-01-28,0,0.0125,mature,0.3636,2026-06-25,True,0.5125,2,0,2,0.3056,0.0958,True,True,False,7,4.0
CUST_001120,49,Female,43523,hs_diploma,single,Owner,00612,US,2022-04-27,5,21,65,2026-03-16,0,6,14,4,2,Starter,trial,237.11,2845.32,2964.99,9,0,124.78,2026-01-08,3,0.2918,new,0.1889,2026-11-13,False,0.7831,1,2,0,0.4425,0.1323,False,False,False,8,4.7
CUST_001121,29,Male,42683,some college,single,Owner,00602,US,2022-04-04,0,3,11,2025-11-03,4,6,18,5,1,Enterprise,paused,65.48,785.76,1004.03,37,2,387.41,2026-01-05,2,0.2466,growing,0.3944,2026-06-07,True,0.9125,3,2,1,0.3249,0.097,True,True,False,7,2.6
CUST_001122,39,Female,40895,Bachelor,married,Owner,00622,US,2025-06-04,3,14,52,2026-02-02,5,10,17,4,1,Starter,active,32.02,384.24,286.44,36,0,425.66,2026-01-10,3,0.0544,mature,0.2115,2027-02-11,True,0.7681,1,2,2,0.4281,0.1372,False,True,False,4,4.0
CUST_001123,38,Female,28113,hs or less,divorced,Owner,00602,US,2023-11-01,0,3,10,2026-01-08,2,10,7,3,1,Professional,trial,327.97,3935.64,9994.8,34,0,101.02,2026-03-17,2,0.2582,mature,0.3049,2026-05-18,True,0.9743,1,2,4,0.3675,0.0679,False,True,True,8,4.7
CUST_001124,46,Female,32129,hs_diploma,married,Owner,00612,US,2022-09-18,0,3,16,2025-11-30,6,6,0,2,1,Professional,active,256.49,3077.88,6054.95,41,3,146.77,2026-02-06,0,0.1006,churned,0.3287,2026-07-24,False,0.9646,3,0,5,0.3934,0.1664,True,True,False,8,2.5
CUST_001125,26,Male,36658,hs_diploma,single,Owner,00622,US,2023-09-30,0,0,9,2025-12-12,10,5,3,0,1,Starter,active,40.04,480.48,888.51,27,4,199.41,2026-02-25,1,0.382,churned,0.4429,2027-01-23,True,0.994,1,1,3,0.3307,0.0625,False,False,False,5,3.7
CUST_001126,38,Male,22167,Graduate,married,Owner,00622,US,2024-03-28,4,19,61,2026-03-24,2,6,15,4,3,Basic,cancelled,468.94,5627.28,10004.51,2,4,79.87,2026-03-02,0,0.4739,churned,0.3046,2027-01-30,True,0.9753,3,2,0,0.2648,0.1882,True,False,False,0,2.6
CUST_001127,41,Female,32776,some college,married,Owner,00622,US,2026-01-07,1,5,17,2025-10-02,12,6,18,0,0,Professional,active,465.04,5580.48,7776.82,14,1,332.93,2026-01-28,2,0.5118,mature,0.268,2026-05-10,True,0.8538,0,0,3,0.5406,0.0594,False,False,False,4,4.4
CUST_001128,38,Female,30871,Graduate,married,Owner,00612,US,2025-06-14,0,1,6,2025-11-09,9,7,15,5,1,Starter,active,418.48,5021.76,9087.62,39,3,362.09,2026-03-04,1,0.0657,at_risk,0.4356,2026-12-08,True,0.9069,2,0,2,0.5208,0.1025,False,False,False,3,4.9
CUST_001129,53,Female,23892,Graduate,single,Owner,00612,US,2025-12-18,1,5,25,2026-01-03,7,9,11,1,1,Starter,trial,383.08,4596.96,8082.88,49,2,296.71,2026-01-02,1,0.4534,mature,0.1327,2026-12-04,True,0.7041,0,0,4,0.5004,0.0789,False,True,False,0,3.4
CUST_001130,25,Female,20497,Graduate,single,Owner,00602,US,2023-07-10,1,4,14,2025-11-23,8,5,18,0,0,Growth,paused,51.46,617.52,534.23,48,5,218.45,2026-01-14,0,0.4224,growing,0.2527,2026-09-27,True,0.9362,1,0,1,0.1405,0.1025,False,True,False,1,3.0
CUST_001131,43,Female,35254,Graduate,married,Owner,00602,US,2023-01-20,0,2,14,2025-12-04,9,7,7,0,1,Growth,paused,129.49,1553.88,4512.95,44,2,297.9,2026-03-23,1,0.4217,mature,0.0722,2026-08-04,True,0.5084,0,2,4,0.3209,0.1003,True,False,False,1,3.8
CUST_001132,29,Male,42113,some college,married,Owner,00612,US,2023-02-26,0,1,6,2026-01-05,12,9,3,1,3,Basic,active,333.8,4005.6,3267.4,17,4,26.81,2026-03-06,0,0.405,at_risk,0.2249,2026-07-18,True,0.6153,3,1,4,0.3168,0.082,True,False,False,0,3.3
CUST_001133,42,Male,36045,Bachelor,married,Owner,00622,US,2025-02-12,5,21,64,2026-02-27,5,7,19,5,3,Starter,active,125.35,1504.2,1470.71,16,1,26.3,2026-01-13,0,0.4886,new,0.259,2026-08-17,True,0.642,2,0,2,0.542,0.0546,True,False,False,2,2.6
CUST_001134,45,Female,25289,hs or less,married,Owner,00612,US,2022-10-06,0,0,6,2025-10-15,11,6,5,0,1,Professional,active,147.49,1769.88,2459.59,39,2,495.77,2026-01-26,2,0.5432,mature,0.0425,2026-04-01,True,0.6539,3,0,5,0.1857,0.124,True,True,False,5,4.1
CUST_001135,32,Male,41960,Graduate,married,Owner,00612,US,2023-04-25,4,18,56,2026-03-09,12,6,8,2,1,Basic,cancelled,367.96,4415.52,2555.08,14,5,447.86,2026-03-01,4,0.1085,at_risk,0.2415,2027-03-28,False,0.9073,1,2,2,0.2552,0.0701,True,True,False,7,2.9
CUST_001136,28,Male,45447,hs_diploma,married,Owner,00622,US,2024-03-16,0,1,8,2026-01-27,12,7,8,1,0,Basic,cancelled,340.75,4089.0,2442.04,8,3,274.71,2026-01-17,4,0.3189,new,0.1257,2027-01-12,True,0.5629,3,1,1,0.5035,0.1721,True,True,False,3,4.7
CUST_001137,48,Male,38437,hs_diploma,married,Owner,00622,US,2025-01-22,2,9,35,2026-02-10,8,8,19,2,3,Enterprise,active,484.35,5812.2,14726.05,23,2,369.03,2026-03-23,4,0.5616,growing,0.0283,2026-04-16,True,0.9025,1,2,1,0.1138,0.163,False,False,False,0,4.0
CUST_001138,26,Male,47296,Graduate,married,Owner,00622,US,2025-08-10,0,3,13,2026-01-22,11,8,3,1,2,Enterprise,active,58.05,696.6,1985.62,35,3,94.86,2026-01-10,4,0.3436,churned,0.0418,2027-03-05,True,0.6578,0,0,4,0.2457,0.1968,True,False,True,0,2.9
CUST_001139,53,Female,31443,hs_diploma,single,Owner,00602,US,2025-02-04,1,5,17,2025-10-22,0,6,9,5,3,Starter,active,319.24,3830.88,5982.21,45,5,51.01,2026-03-17,4,0.1073,at_risk,0.3995,2026-07-21,True,0.6949,1,2,0,0.4473,0.0671,True,False,False,6,4.8
CUST_001140,45,Female,34462,Bachelor,married,Owner,00612,US,2022-04-25,0,1,6,2026-01-01,9,7,12,3,1,Growth,active,434.32,5211.84,3736.47,10,4,244.77,2026-02-20,3,0.247,growing,0.0505,2027-03-26,True,0.6404,1,1,4,0.5379,0.0329,True,False,True,2,3.6
CUST_001141,49,Male,22251,hs or less,married,Owner,00622,US,2024-01-26,1,4,17,2025-10-07,1,6,10,1,3,Enterprise,active,62.49,749.88,747.23,26,4,459.64,2026-01-19,1,0.3111,mature,0.4332,2027-01-05,True,0.5852,1,2,0,0.4414,0.0392,True,True,False,1,4.1
CUST_001142,32,Male,31845,hs or less,divorced,Owner,00612,US,2022-05-27,1,5,24,2026-01-07,8,5,9,1,2,Basic,active,248.16,2977.92,3336.88,16,2,309.87,2026-02-05,2,0.2999,new,0.2217,2026-11-23,True,0.5404,0,0,2,0.3601,0.0334,True,False,False,4,4.1
CUST_001143,40,Male,20386,Graduate,divorced,Owner,00622,US,2023-09-12,0,0,6,2026-03-21,6,9,20,3,2,Growth,cancelled,80.47,965.64,955.97,23,3,383.01,2026-03-07,4,0.4987,churned,0.1296,2026-12-03,False,0.6823,0,1,1,0.457,0.1375,True,False,False,8,2.5
CUST_001144,35,Female,35160,hs or less,married,Owner,00602,US,2022-04-27,1,4,14,2025-12-06,7,5,16,3,3,Starter,active,19.04,228.48,171.34,46,3,415.72,2026-01-30,0,0.45,mature,0.2983,2027-03-11,False,0.5048,3,0,3,0.3047,0.1032,False,False,False,4,4.0
CUST_001145,51,Male,48855,hs_diploma,single,Owner,00612,US,2023-03-04,0,2,10,2026-01-07,10,7,8,3,2,Enterprise,active,162.4,1948.8,3060.31,12,5,445.89,2026-02-11,3,0.4892,new,0.0825,2026-10-26,False,0.5505,0,1,1,0.3265,0.1636,False,False,False,5,4.9
CUST_001146,48,Male,25182,hs_diploma,married,Owner,00622,US,2023-11-27,0,2,6,2025-11-19,7,6,7,2,1,Basic,cancelled,361.18,4334.16,11715.02,42,5,404.03,2026-01-25,4,0.3955,churned,0.2612,2026-03-30,True,0.8438,1,2,2,0.4812,0.1553,True,False,False,6,4.5
CUST_001147,34,Male,41860,hs or less,married,Owner,00612,US,2025-07-27,0,3,15,2025-10-14,4,10,3,5,2,Growth,trial,229.01,2748.12,2527.57,43,2,268.11,2026-03-22,0,0.5405,growing,0.3193,2027-03-28,True,0.6763,1,2,2,0.1136,0.0358,False,False,False,2,4.1
CUST_001148,31,Female,42410,some college,single,Owner,00622,US,2024-10-18,1,5,25,2025-11-12,1,5,0,2,0,Basic,trial,447.82,5373.84,4865.88,19,0,307.32,2026-03-19,1,0.4441,mature,0.1005,2026-04-12,False,0.8656,3,0,5,0.4386,0.0903,True,True,False,8,3.9
CUST_001149,53,Female,40629,Graduate,single,Owner,00612,US,2025-05-12,4,16,56,2026-03-02,12,9,1,1,3,Enterprise,paused,476.52,5718.24,12016.41,24,2,460.07,2026-02-13,0,0.0435,mature,0.202,2026-07-23,False,0.6694,3,0,3,0.2135,0.0705,False,True,False,4,4.8
CUST_001150,39,Male,26270,hs or less,married,Owner,00622,US,2023-04-13,0,1,6,2025-10-04,0,7,7,0,2,Basic,trial,403.32,4839.84,4432.29,48,0,313.25,2026-01-08,1,0.1213,at_risk,0.4378,2026-07-18,True,0.8015,3,1,3,0.2145,0.1278,False,False,False,4,2.6
CUST_001151,36,Female,33181,hs or less,divorced,Owner,00622,US,2024-11-15,0,0,10,2025-11-29,11,10,16,2,1,Basic,active,174.11,2089.32,2016.06,3,0,215.38,2026-03-09,0,0.3018,at_risk,0.0449,2026-04-11,False,0.8812,0,1,4,0.2959,0.1919,False,True,False,4,4.4
CUST_001152,54,Female,39872,hs_diploma,married,Owner,00602,US,2022-11-25,0,3,11,2025-11-01,4,8,11,0,3,Professional,active,161.02,1932.24,1943.87,49,0,36.21,2026-01-18,4,0.488,at_risk,0.093,2026-12-03,False,0.6763,0,0,0,0.1859,0.1939,True,False,True,2,4.2
CUST_001153,37,Female,35076,hs_diploma,married,Owner,00612,US,2024-11-09,8,34,108,2026-03-09,11,7,0,3,2,Professional,active,196.73,2360.76,6784.29,47,5,215.45,2026-03-04,1,0.43,churned,0.2382,2027-01-06,True,0.7857,0,2,3,0.1183,0.1279,True,True,False,1,3.0
CUST_001154,30,Female,39009,Graduate,single,Owner,00602,US,2023-07-15,1,4,17,2026-01-27,9,5,18,4,2,Enterprise,active,111.21,1334.52,1674.24,33,1,406.38,2026-03-24,3,0.1461,growing,0.3507,2027-02-19,True,0.9136,0,0,1,0.2051,0.1537,False,False,True,2,3.3
CUST_001155,31,Male,34634,some college,married,Owner,00622,US,2024-08-01,0,1,4,2025-12-07,4,6,4,4,0,Basic,active,453.21,5438.52,12639.01,21,4,388.72,2026-02-11,2,0.3883,new,0.0293,2027-02-16,True,0.8317,3,0,5,0.0885,0.0115,True,True,True,0,2.8
CUST_001156,43,Female,48661,hs_diploma,single,Owner,00602,US,2023-09-06,4,16,54,2026-03-27,4,7,12,2,2,Growth,cancelled,376.68,4520.16,4818.02,44,2,448.68,2026-01-03,4,0.5995,mature,0.3401,2026-07-25,True,0.8647,0,1,3,0.4032,0.0684,False,False,True,1,3.7
CUST_001157,53,Male,23013,Bachelor,divorced,Owner,00612,US,2022-08-07,0,0,9,2025-12-01,4,5,13,2,2,Basic,paused,408.48,4901.76,12012.82,33,5,58.74,2026-03-05,1,0.0371,growing,0.0516,2026-11-18,True,0.5179,1,0,1,0.2215,0.0686,True,False,False,2,4.4
CUST_001158,54,Female,20747,hs_diploma,divorced,Owner,00612,US,2022-12-07,0,2,6,2025-10-11,0,6,9,0,1,Enterprise,cancelled,164.81,1977.72,3279.69,40,4,285.9,2026-01-31,3,0.2131,growing,0.2842,2026-06-06,True,0.9605,1,1,0,0.4711,0.1679,True,True,False,8,3.3
CUST_001159,39,Male,41248,hs or less,single,Owner,00602,US,2025-04-21,1,4,17,2025-11-26,2,6,9,0,0,Growth,active,337.34,4048.08,9201.42,37,0,325.67,2026-03-21,1,0.1841,mature,0.1432,2026-08-18,False,0.728,1,1,1,0.185,0.0591,True,False,False,0,4.4
CUST_001160,39,Female,31291,Bachelor,divorced,Owner,00622,US,2025-10-02,1,4,13,2025-10-08,2,9,1,2,3,Enterprise,active,198.15,2377.8,6064.91,42,3,356.06,2026-02-05,0,0.5884,churned,0.4118,2026-05-07,True,0.8038,1,2,1,0.458,0.1328,False,True,False,3,4.4
CUST_001161,31,Female,24104,hs or less,married,Owner,00612,US,2024-03-18,0,1,10,2025-10-25,8,5,15,4,1,Growth,cancelled,333.24,3998.88,7996.09,3,0,405.41,2026-02-16,4,0.038,churned,0.3266,2026-11-20,True,0.8539,2,1,0,0.3749,0.079,True,True,False,0,4.2
CUST_001162,28,Female,36583,hs_diploma,single,Owner,00602,US,2024-02-03,0,1,3,2025-11-22,2,7,3,2,1,Enterprise,active,73.08,876.96,559.78,27,3,350.97,2026-02-21,0,0.2603,churned,0.1506,2026-06-25,False,0.6187,1,1,4,0.4621,0.1274,True,True,False,0,4.0
CUST_001163,41,Female,29641,some college,divorced,Owner,00602,US,2026-02-14,0,0,2,2025-10-03,7,6,14,3,2,Professional,active,126.93,1523.16,2635.36,10,1,32.06,2026-03-20,1,0.5026,churned,0.0524,2026-11-20,True,0.9295,1,2,4,0.2315,0.1799,True,True,False,1,2.8
CUST_001164,27,Female,48545,hs_diploma,divorced,Owner,00622,US,2023-01-15,1,5,24,2025-12-19,3,6,17,4,2,Basic,active,169.79,2037.48,1953.13,19,3,250.02,2026-02-08,3,0.3208,mature,0.0755,2027-01-06,True,0.9131,2,1,5,0.3798,0.0617,True,False,False,1,2.8
CUST_001165,46,Male,24820,hs_diploma,single,Owner,00622,US,2022-05-17,7,30,91,2026-03-27,1,10,11,1,3,Growth,active,77.51,930.12,750.98,16,1,183.94,2026-03-05,2,0.5075,at_risk,0.3435,2026-09-10,True,0.8189,3,2,4,0.4566,0.0211,True,False,True,5,4.2
CUST_001166,42,Female,32031,some college,married,Owner,00602,US,2024-10-02,0,0,2,2026-01-07,9,9,6,2,2,Starter,active,388.79,4665.48,7121.74,41,0,290.23,2026-01-30,4,0.076,churned,0.0487,2026-06-13,False,0.7263,1,0,1,0.3085,0.1489,True,True,False,0,2.9
CUST_001167,32,Female,46743,hs or less,married,Owner,00602,US,2025-05-30,0,0,4,2025-11-09,1,8,9,5,3,Enterprise,active,310.52,3726.24,11039.74,14,4,456.44,2026-01-25,0,0.58,growing,0.2293,2026-04-27,True,0.5603,0,0,1,0.1987,0.0378,False,False,False,4,4.8
CUST_001168,28,Male,46692,hs or less,married,Owner,00612,US,2024-04-08,0,2,6,2026-03-25,6,10,10,1,2,Growth,cancelled,354.83,4257.96,12195.6,31,0,172.26,2026-03-02,1,0.2878,mature,0.0491,2026-10-11,True,0.6948,0,2,5,0.3606,0.1504,True,False,False,7,3.1
CUST_001169,36,Female,35322,hs or less,married,Owner,00612,US,2023-10-14,1,5,25,2026-03-25,2,9,10,2,1,Starter,active,52.75,633.0,854.3,29,0,69.32,2026-02-22,4,0.224,new,0.2985,2026-10-24,True,0.9935,2,0,0,0.3428,0.1091,True,False,True,2,2.5
CUST_001170,41,Female,48002,hs_diploma,married,Owner,00602,US,2025-02-07,0,0,1,2025-11-10,7,8,18,2,3,Basic,trial,327.28,3927.36,4346.19,25,5,164.19,2026-01-09,1,0.4327,at_risk,0.3533,2026-12-17,True,0.6948,0,0,4,0.1159,0.08,True,False,False,2,2.7
CUST_001171,30,Male,25945,Graduate,married,Owner,00602,US,2025-02-19,0,3,13,2026-01-12,6,9,17,1,1,Enterprise,paused,47.93,575.16,467.36,12,0,123.64,2026-03-18,0,0.0773,new,0.127,2026-09-20,True,0.6567,2,1,3,0.2993,0.1507,True,False,False,3,4.8
CUST_001172,27,Female,45458,Bachelor,divorced,Owner,00602,US,2024-08-17,0,0,8,2025-10-21,8,6,0,0,1,Professional,active,288.42,3461.04,9329.98,26,2,454.11,2026-03-28,0,0.3093,mature,0.0317,2026-07-06,True,0.8941,0,1,1,0.0721,0.1792,True,False,False,0,3.6
CUST_001173,37,Male,45466,Bachelor,married,Owner,00602,US,2023-02-01,0,1,5,2025-12-27,1,7,1,2,2,Professional,active,103.76,1245.12,2830.0,38,1,491.76,2026-01-18,3,0.2352,mature,0.0236,2026-04-26,False,0.5828,1,2,2,0.1557,0.0944,False,True,False,7,2.9
CUST_001174,51,Male,20202,Bachelor,married,Owner,00612,US,2025-08-08,4,18,61,2026-03-15,9,8,5,0,3,Starter,trial,429.27,5151.24,10744.31,39,1,358.79,2026-02-08,1,0.122,mature,0.1008,2026-07-25,True,0.7589,0,0,5,0.064,0.1829,False,False,False,2,3.7
CUST_001175,35,Male,38433,Graduate,married,Owner,00602,US,2025-01-18,1,7,22,2026-02-13,4,9,15,2,2,Growth,active,18.88,226.56,638.6,11,3,321.44,2026-03-27,0,0.0153,new,0.2849,2026-06-30,True,0.7903,1,0,0,0.3096,0.079,True,True,False,3,4.9
CUST_001176,28,Male,35855,hs_diploma,married,Owner,00622,US,2025-07-12,4,16,54,2026-02-26,6,7,6,4,2,Starter,trial,404.45,4853.4,9821.09,38,0,480.09,2026-01-01,2,0.2947,new,0.2841,2026-06-13,False,0.6079,1,1,3,0.4679,0.1116,True,False,False,2,3.9
CUST_001177,53,Female,25292,Bachelor,single,Owner,00602,US,2025-02-01,3,15,49,2026-03-29,10,7,2,2,3,Basic,cancelled,198.77,2385.24,2847.88,6,2,298.74,2026-02-02,0,0.5939,mature,0.3288,2026-08-18,True,0.983,0,0,1,0.2251,0.0724,True,True,True,4,2.8
CUST_001178,47,Male,22878,hs or less,married,Owner,00602,US,2025-10-10,1,7,31,2026-02-23,8,8,19,1,2,Growth,active,304.5,3654.0,9560.89,28,3,56.75,2026-03-24,4,0.3579,new,0.4342,2026-12-16,True,0.5108,0,0,3,0.3216,0.0885,True,True,False,2,3.2
CUST_001179,38,Female,47318,some college,married,Owner,00622,US,2023-01-06,3,12,43,2026-03-27,10,10,10,4,1,Starter,paused,332.96,3995.52,4725.76,49,5,333.43,2026-02-18,1,0.5886,mature,0.4114,2027-01-14,True,0.6018,1,2,0,0.3501,0.0144,False,False,False,4,3.0
CUST_001180,50,Female,33214,hs or less,married,Owner,00622,US,2022-07-04,0,1,3,2025-12-16,5,10,3,3,0,Growth,active,83.52,1002.24,1068.27,33,5,255.83,2026-01-29,3,0.289,growing,0.1395,2026-06-10,True,0.5163,2,1,5,0.4701,0.0748,False,True,False,1,2.7
CUST_001181,48,Male,43200,Graduate,married,Owner,00602,US,2022-07-23,1,5,17,2025-11-22,10,10,7,4,2,Enterprise,active,260.35,3124.2,2306.53,24,2,491.6,2026-02-07,0,0.3911,at_risk,0.3615,2026-11-24,True,0.7099,2,2,1,0.0704,0.093,True,False,False,7,3.4
CUST_001182,44,Male,26820,hs or less,married,Owner,00602,US,2025-10-25,0,1,3,2025-12-26,12,10,2,0,1,Growth,trial,121.83,1461.96,3370.36,8,3,359.29,2026-02-07,3,0.4965,new,0.2847,2027-01-04,True,0.7963,1,2,3,0.1485,0.1909,True,False,True,3,5.0
CUST_001183,36,Female,27858,some college,married,Owner,00622,US,2025-03-23,2,11,35,2026-03-13,8,9,1,4,0,Growth,paused,299.05,3588.6,3458.76,41,2,70.87,2026-02-11,0,0.0911,growing,0.3125,2027-03-12,True,0.8427,0,0,4,0.1584,0.138,True,False,False,5,4.2
CUST_001184,42,Male,24466,Bachelor,married,Owner,00602,US,2023-11-23,5,20,70,2026-03-01,12,6,11,4,0,Starter,active,22.12,265.44,788.51,37,5,105.54,2026-02-20,2,0.3839,growing,0.0961,2026-11-16,True,0.7626,2,2,1,0.4622,0.1627,True,False,False,1,2.5
CUST_001185,27,Male,48516,hs_diploma,single,Owner,00602,US,2025-08-30,2,10,32,2026-03-10,5,8,13,2,2,Basic,paused,429.14,5149.68,13308.01,31,3,339.95,2026-03-09,3,0.5616,mature,0.2202,2027-01-04,False,0.5922,3,1,3,0.4258,0.1744,True,False,False,1,3.1
CUST_001186,52,Male,39143,hs_diploma,married,Owner,00622,US,2025-01-01,0,2,9,2025-12-11,3,5,17,4,1,Starter,active,123.54,1482.48,903.42,5,1,242.26,2026-03-20,2,0.1243,mature,0.3342,2026-08-28,True,0.7122,0,2,5,0.3445,0.1145,False,False,False,7,3.0
CUST_001187,41,Female,34532,Bachelor,divorced,Owner,00622,US,2023-07-22,0,1,8,2026-01-18,2,7,0,4,0,Professional,active,467.11,5605.32,15906.6,18,4,382.26,2026-01-17,2,0.2842,new,0.3235,2027-01-06,True,0.8832,3,2,2,0.1914,0.0855,False,False,True,3,4.6
CUST_001188,31,Female,31808,Graduate,divorced,Owner,00602,US,2023-09-02,4,18,54,2026-02-12,12,8,6,4,1,Starter,active,457.77,5493.24,10098.07,11,2,289.34,2026-02-14,4,0.5617,churned,0.0238,2026-05-25,True,0.9573,1,0,0,0.0715,0.0534,False,False,False,5,3.1
CUST_001189,33,Female,37811,Graduate,married,Owner,00612,US,2025-12-23,2,11,41,2026-02-23,12,10,11,2,1,Enterprise,trial,122.27,1467.24,4051.99,39,1,376.48,2026-03-09,4,0.4279,mature,0.2694,2026-10-30,True,0.8799,1,0,2,0.1638,0.1829,True,True,False,3,2.9
CUST_001190,25,Female,42052,hs_diploma,single,Owner,00602,US,2022-06-15,0,2,11,2026-01-13,5,10,11,3,2,Basic,trial,304.97,3659.64,6980.51,50,0,424.53,2026-01-17,3,0.2145,growing,0.1508,2026-07-10,False,0.9191,1,0,4,0.1711,0.1631,True,False,False,2,3.1
CUST_001191,48,Male,34993,hs_diploma,married,Owner,00602,US,2024-05-02,4,19,65,2026-02-01,11,5,2,4,0,Enterprise,paused,43.7,524.4,361.54,12,2,147.29,2026-01-21,3,0.3215,new,0.4329,2026-08-17,False,0.7296,1,2,0,0.2106,0.0139,True,False,False,6,3.5
CUST_001192,36,Male,44490,hs or less,married,Owner,00622,US,2022-12-14,0,2,9,2025-12-24,12,5,8,4,2,Starter,active,70.66,847.92,1164.55,4,3,446.36,2025-12-30,2,0.4694,mature,0.2909,2026-06-16,True,0.871,3,2,3,0.0754,0.089,False,False,True,4,4.4
CUST_001193,51,Female,42110,hs or less,single,Owner,00612,US,2024-01-19,0,1,11,2025-12-23,2,5,19,0,1,Starter,cancelled,340.59,4087.08,7661.62,8,3,235.83,2026-01-26,2,0.5481,mature,0.2787,2027-03-28,True,0.9894,3,2,0,0.2608,0.1461,True,False,True,6,2.6
CUST_001194,34,Male,22380,Bachelor,married,Owner,00612,US,2025-02-28,3,12,36,2026-02-03,3,5,11,2,2,Starter,active,292.62,3511.44,8029.85,26,3,40.22,2026-01-21,4,0.5085,at_risk,0.3365,2026-09-25,True,0.5837,3,0,3,0.4405,0.1229,False,False,False,0,3.7
CUST_001195,37,Male,42789,hs_diploma,single,Owner,00612,US,2025-08-20,0,3,18,2025-12-18,1,7,0,2,2,Enterprise,trial,142.28,1707.36,3684.08,16,2,132.84,2026-01-29,0,0.352,mature,0.4075,2026-09-19,True,0.7721,1,1,4,0.356,0.0972,True,True,True,7,2.7
CUST_001196,38,Male,34592,Bachelor,married,Owner,00612,US,2023-12-05,0,0,6,2025-11-06,3,7,2,5,0,Professional,paused,202.49,2429.88,5070.82,24,0,491.28,2026-02-03,2,0.1037,growing,0.2247,2027-02-17,True,0.9262,1,1,0,0.1321,0.1162,True,False,True,1,4.9
CUST_001197,43,Female,43063,Graduate,single,Owner,00602,US,2024-08-07,0,2,15,2025-10-10,6,5,12,2,1,Professional,active,29.78,357.36,542.37,30,2,432.64,2026-01-16,1,0.0946,new,0.1579,2027-02-13,False,0.7088,0,0,3,0.3167,0.0712,True,False,False,7,4.4
CUST_001198,35,Female,43797,hs_diploma,married,Owner,00612,US,2023-04-27,6,27,83,2026-03-05,5,5,1,4,0,Enterprise,trial,203.92,2447.04,2310.5,37,5,291.3,2026-02-20,3,0.1136,mature,0.1196,2026-06-22,True,0.7077,2,0,2,0.4098,0.0887,True,False,False,0,2.7
CUST_001199,46,Female,23520,Bachelor,married,Owner,00612,US,2025-05-02,1,5,21,2025-10-20,3,8,10,2,0,Professional,trial,465.48,5585.76,6351.37,41,5,194.96,2026-01-16,0,0.5881,at_risk,0.3953,2026-10-07,True,0.9139,2,0,4,0.2174,0.0946,True,True,False,5,3.5
CUST_001200,46,Female,26343,hs_diploma,married,Owner,00612,US,2023-12-12,2,10,40,2026-02-11,9,10,15,1,2,Starter,cancelled,469.82,5637.84,7744.22,2,2,137.88,2026-03-10,4,0.3652,churned,0.3511,2026-06-18,False,0.5954,1,2,3,0.4941,0.0408,True,False,False,5,4.7
CUST_001201,53,Female,32092,some college,divorced,Owner,00602,US,2023-09-21,1,5,25,2025-10-09,11,8,17,5,1,Enterprise,active,143.17,1718.04,3479.92,46,1,79.73,2026-03-12,0,0.587,churned,0.2667,2026-08-07,True,0.8934,0,2,0,0.4706,0.0785,True,False,True,8,5.0
